pair_gender,pair_race,FA_gender,LA_gender,FA_race,LA_race,JIF,year,num_citations,log_num_citations,citation_rate,log_citation_rate,WC,num_cited_refs,WC_1st,Country,global_north,article_id
WM,NN,W,M,N,N,2,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,"Physics, Fluids & Plasmas; Physics, Mathematical",55,"Physics, Fluids & Plasmas",peoples r china,0,18611
MM,WW,M,M,W,W,5,2017,5,1.6094379124341005,0.7142857142857143,-0.3364722366212129,Microbiology; Parasitology; Virology,49,Microbiology,usa,1,24546
MM,WW,M,M,W,W,1,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,"Mathematical & Computational Biology; Public, Environmental & Occupational Health; Medical Informatics; Medicine, Research & Experimental; Statistics & Probability",48,Mathematical & Computational Biology,switzerland,1,3436
MM,WW,M,M,W,W,3,2017,7,1.9459101490553132,1,0,Multidisciplinary Sciences,40,Multidisciplinary Sciences,usa,1,24427
MW,NN,M,W,N,N,6,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,"Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications",37,"Engineering, Multidisciplinary",netherlands,1,1210
MM,WW,M,M,W,W,6,2017,8,2.0794415416798357,1.1428571428571428,0.13353139262452257,Ecology,83,Ecology,united kingdom (great britain),1,2120
WM,NN,W,M,N,N,2,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,Biology; Mathematical & Computational Biology,44,Biology,usa,1,2121
MW,NN,M,W,N,N,3,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,Biotechnology & Applied Microbiology; Virology,32,Biotechnology & Applied Microbiology,peoples r china,0,571
MM,WW,M,M,W,W,3,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,Infectious Diseases,114,Infectious Diseases,belgium,1,1817
MM,WW,M,M,W,W,9,2017,8,2.0794415416798357,1.1428571428571428,0.13353139262452257,Multidisciplinary Sciences,85,Multidisciplinary Sciences,usa,1,1201
MM,NW,M,M,N,W,5,2017,10,2.302585092994046,1.4285714285714286,0.3566749439387324,Microbiology; Parasitology; Virology,54,Microbiology,spain,1,10932
WM,NW,W,M,N,W,3,2017,10,2.302585092994046,1.4285714285714286,0.3566749439387324,Biochemical Research Methods; Mathematical & Computational Biology,63,Biochemical Research Methods,singapore,0,3443
WW,WW,W,W,W,W,4,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Engineering, Biomedical",33,"Engineering, Biomedical",belgium,1,71529
MM,WW,M,M,W,W,6,2017,5,1.6094379124341005,0.7142857142857143,-0.3364722366212129,Ecology,37,Ecology,germany,1,36859
MM,WW,M,M,W,W,2,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,Biology; Mathematical & Computational Biology,32,Biology,united kingdom (great britain),1,1198
MM,WW,M,M,W,W,6,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,Biology,91,Biology,united kingdom (great britain),1,560
MM,WW,M,M,W,W,14,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,Multidisciplinary Sciences,65,Multidisciplinary Sciences,usa,1,2712
WM,WW,W,M,W,W,1,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,"Physics, Multidisciplinary",73,"Physics, Multidisciplinary",brazil,0,166956
MM,WN,M,M,W,N,2,2017,7,1.9459101490553132,1,0,"Physics, Fluids & Plasmas; Physics, Mathematical",77,"Physics, Fluids & Plasmas",united kingdom (great britain),1,272
MM,NN,M,M,N,N,11,2017,10,2.302585092994046,1.4285714285714286,0.3566749439387324,"Physics, Multidisciplinary",55,"Physics, Multidisciplinary",italy,1,1205
WM,WW,W,M,W,W,36,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,Infectious Diseases,25,Infectious Diseases,united kingdom (great britain),1,25698
MM,WW,M,M,W,W,98,2017,15,2.70805020110221,2.142857142857143,0.7621400520468967,"Medicine, General & Internal",107,"Medicine, General & Internal",switzerland,1,549
MW,NN,M,W,N,N,1,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,"Mathematics, Interdisciplinary Applications; Multidisciplinary Sciences",42,"Mathematics, Interdisciplinary Applications",peoples r china,0,87263
MW,WN,M,W,W,N,3,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,Clinical Neurology; Neurosciences,23,Clinical Neurology,usa,1,25904
MW,WN,M,W,W,N,3,2018,7,1.9459101490553132,1.1666666666666667,0.15415067982725836,"Mathematics, Applied; Mathematics, Interdisciplinary Applications; Mechanics; Physics, Fluids & Plasmas; Physics, Mathematical",43,"Mathematics, Applied",peoples r china,0,11750
WW,NW,W,W,N,W,36,2017,8,2.0794415416798357,1.1428571428571428,0.13353139262452257,Infectious Diseases,51,Infectious Diseases,canada,1,1503
WW,NW,W,W,N,W,44,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,Multidisciplinary Sciences,41,Multidisciplinary Sciences,united kingdom (great britain),1,579
MM,WW,M,M,W,W,2,2017,7,1.9459101490553132,1,0,"Physics, Fluids & Plasmas; Physics, Mathematical",26,"Physics, Fluids & Plasmas",japan,0,261
WW,WW,W,W,W,W,25,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,"Public, Environmental & Occupational Health",10,"Public, Environmental & Occupational Health",usa,1,24250
WW,WW,W,W,W,W,3,2017,2,0.6931471805599453,0.2857142857142857,-1.252762968495368,Ecology,35,Ecology,portugal,1,3124
MM,WW,M,M,W,W,3,2010,7,1.9459101490553132,0.5,-0.6931471805599453,Neurosciences,79,Neurosciences,united kingdom (great britain),1,32936
WM,WW,W,M,W,W,39,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Genetics & Heredity,121,Genetics & Heredity,canada,1,8682
MM,WW,M,M,W,W,2,2018,8,2.0794415416798357,1.3333333333333333,0.28768207245178085,Biology; Mathematical & Computational Biology,37,Biology,united kingdom (great britain),1,1169
MW,WW,M,W,W,W,2,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Physics, Fluids & Plasmas; Physics, Mathematical",41,"Physics, Fluids & Plasmas",usa,1,242
WM,NN,W,M,N,N,1,2017,4,1.3862943611198906,0.5714285714285714,-0.5596157879354228,"Public, Environmental & Occupational Health; Tropical Medicine",24,"Public, Environmental & Occupational Health",brazil,0,25034
MM,NW,M,M,N,W,2,2018,16,2.772588722239781,2.6666666666666665,0.9808292530117262,"Physics, Fluids & Plasmas; Physics, Mathematical",40,"Physics, Fluids & Plasmas",france,1,1164
MM,NW,M,M,N,W,3,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Multidisciplinary Sciences,32,Multidisciplinary Sciences,peoples r china,0,3418
MM,WW,M,M,W,W,3,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Infectious Diseases; Parasitology; Tropical Medicine,32,Infectious Diseases,usa,1,1564
MW,NW,M,W,N,W,8,2018,11,2.3978952727983707,1.8333333333333333,0.6061358035703155,"Physics, Multidisciplinary",61,"Physics, Multidisciplinary",france,1,1157
MM,NN,M,M,N,N,3,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Mathematics, Applied; Mathematics",54,"Mathematics, Applied",peoples r china,0,86607
MW,WW,M,W,W,W,98,2018,7,1.9459101490553132,1.1666666666666667,0.15415067982725836,"Medicine, General & Internal",31,"Medicine, General & Internal",usa,1,24285
MM,NW,M,M,N,W,98,2018,5,1.6094379124341005,0.8333333333333334,-0.1823215567939546,"Medicine, General & Internal",26,"Medicine, General & Internal",usa,1,24577
WW,WW,W,W,W,W,2,2017,6,1.791759469228055,0.8571428571428571,-0.15415067982725836,"Mechanics; Physics, Mathematical",42,Mechanics,united kingdom (great britain),1,1292
MW,WW,M,W,W,W,25,2017,5,1.6094379124341005,0.7142857142857143,-0.3364722366212129,"Public, Environmental & Occupational Health",26,"Public, Environmental & Occupational Health",united kingdom (great britain),1,3484
MM,WW,M,M,W,W,7,2018,6,1.791759469228055,1,0,Ecology,70,Ecology,united kingdom (great britain),1,2102
WW,WN,W,W,W,N,58,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Biochemistry & Molecular Biology; Cell Biology; Medicine, Research & Experimental",51,Biochemistry & Molecular Biology,usa,1,24342
WW,WW,W,W,W,W,3,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Mathematics, Applied; Mathematics, Interdisciplinary Applications; Mechanics; Physics, Fluids & Plasmas; Physics, Mathematical",44,"Mathematics, Applied",portugal,1,3112
MM,WW,M,M,W,W,3,2018,3,1.0986122886681098,0.5,-0.6931471805599453,Biochemical Research Methods; Mathematical & Computational Biology,88,Biochemical Research Methods,united kingdom (great britain),1,1473
MM,WW,M,M,W,W,5,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Virology,60,Virology,usa,1,49276
MM,WN,M,M,W,N,2,2018,5,1.6094379124341005,0.8333333333333334,-0.1823215567939546,"Physics, Fluids & Plasmas; Physics, Mathematical",34,"Physics, Fluids & Plasmas",switzerland,1,228
MM,WW,M,M,W,W,4,2018,6,1.791759469228055,1,0,"Automation & Control Systems; Computer Science, Information Systems",25,Automation & Control Systems,usa,1,6296
WM,WW,W,M,W,W,14,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Multidisciplinary Sciences,64,Multidisciplinary Sciences,australia,1,16456
MM,WW,M,M,W,W,13,2018,5,1.6094379124341005,0.8333333333333334,-0.1823215567939546,Biology; Biophysics,218,Biology,slovenia,1,173
WW,WW,W,W,W,W,3,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,Ecology,69,Ecology,usa,1,2098
MW,WW,M,W,W,W,96,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Medicine, General & Internal",38,"Medicine, General & Internal",usa,1,25692
WM,WN,W,M,W,N,10,2018,7,1.9459101490553132,1.1666666666666667,0.15415067982725836,"Mathematics, Applied",137,"Mathematics, Applied",usa,1,16926
MW,WN,M,W,W,N,2,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Mathematics, Applied",40,"Mathematics, Applied",germany,1,2438
MM,NW,M,M,N,W,23,2018,5,1.6094379124341005,0.8333333333333334,-0.1823215567939546,"Physics, Multidisciplinary",420,"Physics, Multidisciplinary",usa,1,1020
MM,NN,M,M,N,N,2,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Physics, Multidisciplinary",24,"Physics, Multidisciplinary",peoples r china,0,12512
WM,NN,W,M,N,N,2,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Physics, Multidisciplinary",28,"Physics, Multidisciplinary",peoples r china,0,9650
MM,NN,M,M,N,N,6,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications",47,"Engineering, Multidisciplinary",peoples r china,0,11742
MM,WW,M,M,W,W,5,2018,6,1.791759469228055,1,0,Virology,34,Virology,germany,1,43768
WM,NN,W,M,N,N,2,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Physics, Multidisciplinary",25,"Physics, Multidisciplinary",peoples r china,0,1102
WW,WW,W,W,W,W,25,2018,5,1.6094379124341005,0.8333333333333334,-0.1823215567939546,"Public, Environmental & Occupational Health",23,"Public, Environmental & Occupational Health",usa,1,24108
WM,NN,W,M,N,N,4,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Engineering, Multidisciplinary; Mathematics, Interdisciplinary Applications; Mechanics",30,"Engineering, Multidisciplinary",peoples r china,0,2905
MM,NN,M,M,N,N,3,2018,2,0.6931471805599453,0.3333333333333333,-1.0986122886681098,"Automation & Control Systems; Engineering, Multidisciplinary; Engineering, Electrical & Electronic; Mathematics, Interdisciplinary Applications",38,Automation & Control Systems,peoples r china,0,13875
WM,WW,W,M,W,W,7,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Medicine, General & Internal",55,"Medicine, General & Internal",united kingdom (great britain),1,25405
MM,NN,M,M,N,N,2,2019,4,1.3862943611198906,0.8,-0.2231435513142097,Mathematics,34,Mathematics,peoples r china,0,6273
MM,NN,M,M,N,N,23,2018,10,2.302585092994046,1.6666666666666667,0.5108256237659907,"Physics, Multidisciplinary",105,"Physics, Multidisciplinary",brazil,0,987
MM,NN,M,M,N,N,1,2018,4,1.3862943611198906,0.6666666666666666,-0.4054651081081645,"Physics, Mathematical",34,"Physics, Mathematical",spain,1,157
MM,NN,M,M,N,N,2,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Physics, Fluids & Plasmas; Physics, Mathematical",57,"Physics, Fluids & Plasmas",peoples r china,0,984
MM,WW,M,M,W,W,4,2018,8,2.0794415416798357,1.3333333333333333,0.28768207245178085,"Biochemical Research Methods; Biotechnology & Applied Microbiology; Computer Science, Interdisciplinary Applications; Mathematical & Computational Biology; Statistics & Probability",10,Biochemical Research Methods,usa,1,33795
MM,NW,M,M,N,W,0,2018,3,1.0986122886681098,0.5,-0.6931471805599453,"Computer Science, Theory & Methods",69,"Computer Science, Theory & Methods",peoples r china,0,18549
MM,WW,M,M,W,W,17,2019,4,1.3862943611198906,0.8,-0.2231435513142097,"Physics, Multidisciplinary",71,"Physics, Multidisciplinary",usa,1,942
MM,NN,M,M,N,N,1,2019,2,0.6931471805599453,0.4,-0.916290731874155,"Physics, Multidisciplinary",60,"Physics, Multidisciplinary",peoples r china,0,95
MM,WW,M,M,W,W,2,2019,3,1.0986122886681098,0.6,-0.5108256237659907,Multidisciplinary Sciences,55,Multidisciplinary Sciences,usa,1,5690
MW,NN,M,W,N,N,6,2019,5,1.6094379124341005,1,0,"Computer Science, Theory & Methods; Engineering, Electrical & Electronic",80,"Computer Science, Theory & Methods",peoples r china,0,89
MM,NW,M,M,N,W,1,2019,5,1.6094379124341005,1,0,Biology; Mathematical & Computational Biology,29,Biology,japan,0,16871
MM,WW,M,M,W,W,3,2019,1,0,0.2,-1.6094379124341005,"Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods",37,"Mathematics, Interdisciplinary Applications",morocco,0,11717
MM,WW,M,M,W,W,14,2019,5,1.6094379124341005,1,0,Multidisciplinary Sciences,65,Multidisciplinary Sciences,united kingdom (great britain),1,862
MM,NN,M,M,N,N,23,2019,3,1.0986122886681098,0.6,-0.5108256237659907,"Physics, Multidisciplinary",330,"Physics, Multidisciplinary",peoples r china,0,28
MM,WW,M,M,W,W,7,1970,10,2.302585092994046,0.18518518518518515,-1.6863989535702288,Economics; Geography,36,Economics,usa,1,33925
MM,WW,M,M,W,W,1,1971,29,3.367295829986474,0.5471698113207547,-0.6029960835656478,"Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Sociology",6,"Mathematics, Interdisciplinary Applications",usa,1,19995
MM,WW,M,M,W,W,1,1972,59,4.07753744390572,1.1346153846153846,0.12629372532429206,"Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Sociology",4,"Mathematics, Interdisciplinary Applications",usa,1,17377
MM,WW,M,M,W,W,4,1973,129,4.859812404361672,2.5294117647058822,0.9279867716373464,Sociology,61,Sociology,usa,1,19258
MM,WW,M,M,W,W,45,1973,14,2.6390573296152584,0.27450980392156865,-1.292768303109067,"Physics, Multidisciplinary",69,"Physics, Multidisciplinary",usa,1,32868
MM,WW,M,M,W,W,2,1973,15,2.70805020110221,0.29411764705882354,-1.2237754316221157,International Relations; Political Science,8,International Relations,usa,1,16734
MM,WW,M,M,W,W,2,1973,12,2.4849066497880004,0.2352941176470588,-1.4469189829363254,Biology; Mathematical & Computational Biology,11,Biology,usa,1,22372
MM,WW,M,M,W,W,1,1974,69,4.23410650459726,1.38,0.3220834991691132,"Mathematics, Applied; Mathematics",6,"Mathematics, Applied",usa,1,20878
WW,WW,W,W,W,W,1,1974,15,2.70805020110221,0.3,-1.203972804325936,Behavioral Sciences; Zoology,84,Behavioral Sciences,usa,1,41282
MM,WW,M,M,W,W,3,1974,14,2.6390573296152584,0.28,-1.272965675812887,"Automation & Control Systems; Engineering, Multidisciplinary; Engineering, Electrical & Electronic; Mathematics, Interdisciplinary Applications",7,Automation & Control Systems,usa,1,34541
MM,WW,M,M,W,W,3,1974,10,2.302585092994046,0.2,-1.6094379124341005,Genetics & Heredity,23,Genetics & Heredity,usa,1,50475
MM,WW,M,M,W,W,2,1975,22,3.091042453358316,0.4489795918367347,-0.8007778447523107,Statistics & Probability,11,Statistics & Probability,usa,1,18266
MM,WW,M,M,W,W,3,1975,22,3.091042453358316,0.4489795918367347,-0.8007778447523107,Ecology; Zoology,19,Ecology,canada,1,71514
MM,WW,M,M,W,W,1,1976,10,2.302585092994046,0.20833333333333337,-1.5686159179138452,Ecology; Evolutionary Biology; Genetics & Heredity; Mathematical & Computational Biology,44,Ecology,usa,1,35218
MM,WW,M,M,W,W,3,1976,103,4.634728988229636,2.1458333333333335,0.7635279773217449,"Computer Science, Interdisciplinary Applications; Physics, Mathematical",13,"Computer Science, Interdisciplinary Applications",usa,1,17344
MM,WW,M,M,W,W,6,1977,19,2.9444389791664403,0.40425531914893614,-0.9057086225436182,"Public, Environmental & Occupational Health",26,"Public, Environmental & Occupational Health",united kingdom (great britain),1,44151
MM,WW,M,M,W,W,1,1978,10,2.302585092994046,0.21739130434782608,-1.5260563034950494,"Mathematics, Applied",16,"Mathematics, Applied",italy,1,17343
MW,WN,M,W,W,N,1,1978,191,5.25227342804663,4.1521739130434785,1.423632031557535,Biology; Mathematical & Computational Biology,14,Biology,italy,1,16858
MM,WW,M,M,W,W,6,1979,9,2.1972245773362196,0.2,-1.6094379124341005,"Economics; Mathematics, Interdisciplinary Applications; Social Sciences, Mathematical Methods; Statistics & Probability",48,Economics,usa,1,18219
MM,WW,M,M,W,W,2,1980,11,2.3978952727983707,0.25,-1.3862943611198906,Ecology; Evolutionary Biology,30,Ecology,usa,1,72086
MM,WN,M,M,W,N,2,1980,15,2.70805020110221,0.3409090909090909,-1.0761394328160512,Ecology; Evolutionary Biology,94,Ecology,usa,1,71630
WW,WW,W,W,W,W,1,1980,47,3.8501476017100584,1.068181818181818,0.06595796779179737,Biology; Mathematical & Computational Biology,24,Biology,usa,1,33382
MM,WW,M,M,W,W,50,1981,14,2.6390573296152584,0.32558139534883723,-1.1221427860783038,Multidisciplinary Sciences,29,Multidisciplinary Sciences,united kingdom (great britain),1,99578
MM,WW,M,M,W,W,3,1981,11,2.3978952727983707,0.2558139534883721,-1.363304842895192,Statistics & Probability,88,Statistics & Probability,usa,1,18385
MM,WW,M,M,W,W,9,1982,13,2.5649493574615367,0.30952380952380953,-1.1727202608218317,Biology,33,Biology,usa,1,32943
MM,WW,M,M,W,W,1,1982,17,2.833213344056216,0.4047619047619048,-0.9044562742271522,Parasitology,4,Parasitology,usa,1,96140
MM,WW,M,M,W,W,5,1982,28,3.332204510175204,0.6666666666666666,-0.4054651081081645,Immunology; Infectious Diseases; Microbiology,15,Immunology,usa,1,44625
MM,WW,M,M,W,W,2,1983,11,2.3978952727983707,0.2682926829268293,-1.3156767939059373,Anthropology; Sociology,12,Anthropology,usa,1,18384
MM,WW,M,M,W,W,2,1983,51,3.9318256327243257,1.2439024390243902,0.21825356602001797,Anthropology; Sociology,20,Anthropology,usa,1,16731
WM,WW,W,M,W,W,2,1983,41,3.713572066704308,1,0,Biology; Mathematical & Computational Biology,25,Biology,usa,1,16972
MM,WW,M,M,W,W,6,1984,16,2.772588722239781,0.4,-0.916290731874155,"Public, Environmental & Occupational Health",9,"Public, Environmental & Occupational Health",united kingdom (great britain),1,34583
MM,WW,M,M,W,W,1,1985,9,2.1972245773362196,0.2307692307692308,-1.466337068793427,Biology; Mathematical & Computational Biology,50,Biology,usa,1,22359
MM,WW,M,M,W,W,1,1985,16,2.772588722239781,0.41025641025641024,-0.8909729238898653,Biology; Mathematical & Computational Biology,76,Biology,usa,1,76757
MM,WW,M,M,W,W,2,1985,23,3.1354942159291497,0.5897435897435898,-0.5280674302004967,Biology; Mathematical & Computational Biology,9,Biology,germany,1,33180
MM,WW,M,M,W,W,2,1985,10,2.302585092994046,0.2564102564102564,-1.3609765531356008,"Mathematics, Applied; Physics, Fluids & Plasmas; Physics, Multidisciplinary; Physics, Mathematical",43,"Mathematics, Applied",usa,1,22358
MM,WW,M,M,W,W,2,1985,11,2.3978952727983707,0.28205128205128205,-1.265666373331276,"Public, Environmental & Occupational Health",39,"Public, Environmental & Occupational Health",kenya,0,29308
MM,WW,M,M,W,W,2,1985,40,3.688879454113936,1.0256410256410255,0.02531780798428978,Ecology; Evolutionary Biology,45,Ecology,usa,1,16333
MM,WN,M,M,W,N,3,1985,34,3.5263605246161616,0.8717948717948718,-0.137201121513485,"Mathematics, Applied; Mathematics",8,"Mathematics, Applied",usa,1,17696
